date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",1,11,12,0.08333333333333333,43.605366,3.881346
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Comédie",3,16,20,0.2,43.608148,3.878778
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Hôtel de Ville",9,7,16,0.5625,43.599088,3.894866
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Corum",10,2,12,0.8333333333333334,43.613989,3.8816
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Place Albert 1er - St Charles",14,13,27,0.5185185185185185,43.616768,3.873375
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Foch",1,7,8,0.125,43.610989,3.873345
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Observatoire",5,2,8,0.75,43.606301,3.87724
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Rondelet",3,13,16,0.1875,43.603038,3.875796
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Plan Cabanes",3,9,12,0.25,43.608491,3.868389
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Boutonnet",4,8,12,0.3333333333333333,43.622629,3.868375
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Emile Combes",4,4,8,0.5,43.616742,3.87998
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Beaux-Arts",5,11,16,0.3125,43.616698,3.884981
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Les Aubes",5,3,8,0.625,43.618692,3.893844
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Antigone centre",7,5,12,0.5833333333333334,43.607942,3.890634
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Médiathèque Emile Zola",10,6,16,0.625,43.608218,3.89314
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Nombre d Or",5,11,16,0.3125,43.607859,3.886644
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Louis Blanc",8,8,16,0.5,43.614642,3.877648
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Gambetta",5,3,8,0.625,43.607106,3.870693
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Port Marianne",18,0,16,1.0,43.60032,3.89851
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Les Arceaux",3,5,8,0.375,43.612659,3.867734
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Cité Mion",2,6,8,0.25,43.601143,3.884373
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Nouveau Saint-Roch",4,4,8,0.5,43.599817,3.875757
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Renouvier",4,4,8,0.5,43.603553,3.867884
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Odysseum",0,8,8,0.0,43.603727,3.918979
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Saint-Denis",0,8,8,0.0,43.605021,3.875065
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Richter",8,8,16,0.5,43.603424,3.899263
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Charles Flahault",4,4,8,0.5,43.622038,3.86672
2026-05-14,01:09:12,2026-05-14T01:09:12+02:00,STATION,"Voltaire",3,5,8,0.375,43.603767,3.888659
