date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",7,5,12,0.5833333333333334,43.605366,3.881346
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Comédie",10,10,20,0.5,43.608148,3.878778
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Hôtel de Ville",7,9,16,0.4375,43.599088,3.894866
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Corum",7,2,12,0.8333333333333334,43.613989,3.8816
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Place Albert 1er - St Charles",8,19,27,0.2962962962962963,43.616768,3.873375
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Foch",1,3,8,0.625,43.610989,3.873345
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Observatoire",4,3,8,0.625,43.606301,3.87724
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Rondelet",4,12,16,0.25,43.603038,3.875796
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Plan Cabanes",5,7,12,0.4166666666666667,43.608491,3.868389
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Boutonnet",8,4,12,0.6666666666666666,43.622629,3.868375
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Emile Combes",5,3,8,0.625,43.616742,3.87998
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Beaux-Arts",6,10,16,0.375,43.616698,3.884981
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Les Aubes",7,1,8,0.875,43.618692,3.893844
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Antigone centre",5,7,12,0.4166666666666667,43.607942,3.890634
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Médiathèque Emile Zola",5,11,16,0.3125,43.608218,3.89314
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Nombre d Or",4,12,16,0.25,43.607859,3.886644
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Louis Blanc",8,8,16,0.5,43.614642,3.877648
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Gambetta",5,3,8,0.625,43.607106,3.870693
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Port Marianne",6,10,16,0.375,43.60032,3.89851
2026-01-26,00:20:12,2026-01-26T00:20:12+01:00,STATION,"Les Arceaux",1,7,8,0.125,43.612659,3.867734
