date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",1,11,12,0.08333333333333333,43.605366,3.881346
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Comédie",3,17,20,0.15,43.608148,3.878778
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Hôtel de Ville",6,9,16,0.4375,43.599088,3.894866
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Corum",7,5,12,0.5833333333333334,43.613989,3.8816
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Place Albert 1er - St Charles",3,24,27,0.1111111111111111,43.616768,3.873375
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Foch",1,7,8,0.125,43.610989,3.873345
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Observatoire",2,5,8,0.375,43.606301,3.87724
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Rondelet",9,7,16,0.5625,43.603038,3.875796
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Plan Cabanes",2,10,12,0.16666666666666666,43.608491,3.868389
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Boutonnet",10,2,12,0.8333333333333334,43.622629,3.868375
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Emile Combes",3,5,8,0.375,43.616742,3.87998
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Beaux-Arts",3,13,16,0.1875,43.616698,3.884981
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Les Aubes",4,4,8,0.5,43.618692,3.893844
2026-03-09,00:25:17,2026-03-09T00:25:17+01:00,STATION,"Antigone centre",4,8,12,0.3333333333333333,43.607942,3.890634
