date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",3,9,12,0.25,43.605366,3.881346
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Comédie",8,10,20,0.5,43.608148,3.878778
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Hôtel de Ville",9,7,16,0.5625,43.599088,3.894866
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Corum",1,11,12,0.08333333333333333,43.613989,3.8816
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Place Albert 1er - St Charles",15,12,27,0.5555555555555556,43.616768,3.873375
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Foch",1,3,8,0.625,43.610989,3.873345
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Observatoire",8,0,8,1.0,43.606301,3.87724
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Rondelet",7,9,16,0.4375,43.603038,3.875796
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Plan Cabanes",4,8,12,0.3333333333333333,43.608491,3.868389
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Boutonnet",4,8,12,0.3333333333333333,43.622629,3.868375
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Emile Combes",2,6,8,0.25,43.616742,3.87998
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Beaux-Arts",12,3,16,0.8125,43.616698,3.884981
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Les Aubes",6,2,8,0.75,43.618692,3.893844
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Antigone centre",5,7,12,0.4166666666666667,43.607942,3.890634
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Médiathèque Emile Zola",5,11,16,0.3125,43.608218,3.89314
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Nombre d Or",7,9,16,0.4375,43.607859,3.886644
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Louis Blanc",5,11,16,0.3125,43.614642,3.877648
2026-01-14,00:32:08,2026-01-14T00:32:08+01:00,STATION,"Gambetta",1,7,8,0.125,43.607106,3.870693
