date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",0,12,12,0.0,43.605366,3.881346
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Comédie",11,9,20,0.55,43.608148,3.878778
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Hôtel de Ville",8,7,16,0.5625,43.599088,3.894866
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Corum",8,4,12,0.6666666666666666,43.613989,3.8816
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Place Albert 1er - St Charles",5,22,27,0.18518518518518517,43.616768,3.873375
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Foch",4,3,8,0.625,43.610989,3.873345
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Observatoire",5,2,8,0.75,43.606301,3.87724
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Rondelet",13,3,16,0.8125,43.603038,3.875796
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Plan Cabanes",3,9,12,0.25,43.608491,3.868389
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Boutonnet",8,4,12,0.6666666666666666,43.622629,3.868375
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Emile Combes",5,3,8,0.625,43.616742,3.87998
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Beaux-Arts",7,9,16,0.4375,43.616698,3.884981
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Les Aubes",5,3,8,0.625,43.618692,3.893844
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Antigone centre",3,9,12,0.25,43.607942,3.890634
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Médiathèque Emile Zola",7,9,16,0.4375,43.608218,3.89314
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Nombre d Or",8,8,16,0.5,43.607859,3.886644
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Louis Blanc",8,8,16,0.5,43.614642,3.877648
2026-02-06,00:26:59,2026-02-06T00:26:59+01:00,STATION,"Gambetta",4,4,8,0.5,43.607106,3.870693
