date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",3,9,12,0.25,43.605366,3.881346
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Comédie",19,1,20,0.95,43.608148,3.878778
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Hôtel de Ville",10,6,16,0.625,43.599088,3.894866
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Corum",10,2,12,0.8333333333333334,43.613989,3.8816
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Place Albert 1er - St Charles",4,23,27,0.14814814814814814,43.616768,3.873375
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Foch",5,3,8,0.625,43.610989,3.873345
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Observatoire",8,0,8,1.0,43.606301,3.87724
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Rondelet",10,6,16,0.625,43.603038,3.875796
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Plan Cabanes",8,4,12,0.6666666666666666,43.608491,3.868389
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Boutonnet",2,10,12,0.16666666666666666,43.622629,3.868375
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Emile Combes",8,0,8,1.0,43.616742,3.87998
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Beaux-Arts",10,6,16,0.625,43.616698,3.884981
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Les Aubes",0,8,8,0.0,43.618692,3.893844
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Antigone centre",8,4,12,0.6666666666666666,43.607942,3.890634
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Médiathèque Emile Zola",13,3,16,0.8125,43.608218,3.89314
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Nombre d Or",4,12,16,0.25,43.607859,3.886644
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Louis Blanc",7,9,16,0.4375,43.614642,3.877648
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Gambetta",0,8,8,0.0,43.607106,3.870693
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Port Marianne",10,6,16,0.625,43.60032,3.89851
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Les Arceaux",1,7,8,0.125,43.612659,3.867734
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Cité Mion",1,5,8,0.375,43.601143,3.884373
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Nouveau Saint-Roch",7,1,8,0.875,43.599817,3.875757
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Renouvier",3,4,8,0.5,43.603553,3.867884
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Odysseum",0,8,8,0.0,43.603727,3.918979
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Saint-Denis",0,8,8,0.0,43.605021,3.875065
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Richter",4,12,16,0.25,43.603424,3.899263
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Charles Flahault",2,6,8,0.25,43.622038,3.86672
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Voltaire",7,1,8,0.875,43.603767,3.888659
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Prés d Arènes",7,1,8,0.875,43.59048,3.884611
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Garcia Lorca",3,5,8,0.375,43.590757,3.890616
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Vert Bois",2,14,16,0.125,43.63543,3.871179
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Malbosc",2,6,8,0.25,43.633679,3.832861
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Occitanie",4,28,32,0.125,43.635689,3.849597
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Fac des Sciences",4,20,24,0.16666666666666666,43.631318,3.861299
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Fac de Lettres",1,11,12,0.08333333333333333,43.630437,3.869539
2026-04-02,00:39:42,2026-04-02T00:39:42+02:00,STATION,"Aiguelongue",6,1,8,0.875,43.626163,3.882492
