date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",12,0,12,1.0,43.605366,3.881346
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Comédie",11,9,20,0.55,43.608148,3.878778
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Hôtel de Ville",14,2,16,0.875,43.599088,3.894866
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Corum",11,1,12,0.9166666666666666,43.613989,3.8816
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Place Albert 1er - St Charles",3,24,27,0.1111111111111111,43.616768,3.873375
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Foch",5,3,8,0.625,43.610989,3.873345
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Observatoire",7,0,8,1.0,43.606301,3.87724
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Rondelet",7,9,16,0.4375,43.603038,3.875796
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Plan Cabanes",11,1,12,0.9166666666666666,43.608491,3.868389
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Boutonnet",4,8,12,0.3333333333333333,43.622629,3.868375
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Emile Combes",6,2,8,0.75,43.616742,3.87998
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Beaux-Arts",5,11,16,0.3125,43.616698,3.884981
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Les Aubes",3,5,8,0.375,43.618692,3.893844
2026-03-21,00:36:42,2026-03-21T00:36:42+01:00,STATION,"Antigone centre",5,7,12,0.4166666666666667,43.607942,3.890634
