date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",5,7,12,0.4166666666666667,43.605366,3.881346
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Comédie",8,12,20,0.4,43.608148,3.878778
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Hôtel de Ville",9,7,16,0.5625,43.599088,3.894866
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Corum",7,5,12,0.5833333333333334,43.613989,3.8816
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Place Albert 1er - St Charles",2,25,27,0.07407407407407407,43.616768,3.873375
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Foch",1,7,8,0.125,43.610989,3.873345
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Observatoire",3,4,8,0.5,43.606301,3.87724
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Rondelet",5,11,16,0.3125,43.603038,3.875796
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Plan Cabanes",5,7,12,0.4166666666666667,43.608491,3.868389
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Boutonnet",8,3,12,0.75,43.622629,3.868375
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Emile Combes",4,4,8,0.5,43.616742,3.87998
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Beaux-Arts",3,13,16,0.1875,43.616698,3.884981
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Les Aubes",5,3,8,0.625,43.618692,3.893844
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Antigone centre",3,9,12,0.25,43.607942,3.890634
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Médiathèque Emile Zola",9,7,16,0.5625,43.608218,3.89314
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Nombre d Or",8,8,16,0.5,43.607859,3.886644
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Louis Blanc",4,12,16,0.25,43.614642,3.877648
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Gambetta",4,4,8,0.5,43.607106,3.870693
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Port Marianne",17,0,16,1.0,43.60032,3.89851
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Les Arceaux",2,6,8,0.25,43.612659,3.867734
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Cité Mion",5,3,8,0.625,43.601143,3.884373
2026-05-02,00:18:14,2026-05-02T00:18:14+02:00,STATION,"Nouveau Saint-Roch",7,1,8,0.875,43.599817,3.875757
