date,heure,timestamp,type,nom,libres,total,taux_occupation,lat,lon
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,VILLE,VILLE,0,0,0.3318453634296303,,
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Antigone",150,239,0.3723849372384937,43.60871606,3.88881893
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Comedie",433,666,0.34984984984984985,43.60856092,3.87976196
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Corum",265,480,0.4479166666666667,43.61388821,3.88225773
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Europa",505,591,0.1455160744500846,43.60784971,3.89253074
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Foch",358,500,0.284,43.61074912,3.87657084
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Gambetta",223,452,0.5066371681415929,43.60695138,3.87137436
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Gare",388,656,0.40853658536585363,43.604024,3.87891
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Circe",1172,1200,0.023333333333333334,43.60495377,3.9178495
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Garcia Lorca",391,400,0.0225,43.59098509,3.8907158
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Mosson",318,328,0.03048780487804878,43.61623716,3.81966554
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Sabines",281,285,0.014035087719298246,43.58383263,3.8602246
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Sablassou",266,379,0.29815303430079154,43.63419194,3.92229536
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Saint Jean Le Sec",173,285,0.3929824561403509,43.57082225,3.8379312
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Euromedecine",219,239,0.08368200836820083,43.63895359,3.82772365
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Occitanie",499,615,0.1886178861788618,43.63456232,3.84859796
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Vicarello",41,64,0.359375,43.63286,3.898411
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Charles de Gaulle",128,260,0.5076923076923077,43.6285421,3.8977621
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-05-13,01:05:40,2026-05-13T01:05:40+02:00,PARKING,"Arc de Triomphe",155,440,0.6477272727272727,43.61100267,3.8732007
